name;offset;size;description;bitfield
uncore.mca.bank7.instance93.status;61632;64;;0
uncore.mca.bank7.instance93.addr;61696;64;;0
uncore.mca.bank7.instance93.misc;61760;64;;0
uncore.mca.bank7.instance94.ctl;62112;64;;0
uncore.mca.bank7.instance94.status;62176;64;;0
uncore.mca.bank7.instance94.addr;62240;64;;0
uncore.mca.bank7.instance94.misc;62304;64;;0
uncore.mca.bank7.instance95.ctl;62656;64;;0
uncore.mca.bank7.instance95.status;62720;64;;0
uncore.mca.bank7.instance95.addr;62784;64;;0
uncore.mca.bank7.instance95.misc;62848;64;;0
uncore.mca.bank7.instance96.ctl;63200;64;;0
uncore.mca.bank7.instance96.status;63264;64;;0
uncore.mca.bank7.instance96.addr;63328;64;;0
uncore.mca.bank7.instance96.misc;63392;64;;0
uncore.mca.bank7.instance97.ctl;63744;64;;0
uncore.mca.bank7.instance97.status;63808;64;;0
uncore.mca.bank7.instance97.addr;63872;64;;0
uncore.mca.bank7.instance97.misc;63936;64;;0
uncore.mca.bank7.instance98.ctl;64288;64;;0
uncore.mca.bank7.instance98.status;64352;64;;0
uncore.mca.bank7.instance98.addr;64416;64;;0
uncore.mca.bank7.instance98.misc;64480;64;;0
uncore.mca.bank7.instance99.ctl;64832;64;;0
uncore.mca.bank7.instance99.status;64896;64;;0
uncore.mca.bank7.instance99.addr;64960;64;;0
uncore.mca.bank7.instance99.misc;65024;64;;0
uncore.mca.bank7.instance100.ctl;65376;64;;0
uncore.mca.bank7.instance100.status;65440;64;;0
uncore.mca.bank7.instance100.addr;65504;64;;0
uncore.mca.bank7.instance100.misc;65568;64;;0
uncore.mca.bank7.instance101.ctl;65920;64;;0
uncore.mca.bank7.instance101.status;65984;64;;0
uncore.mca.bank7.instance101.addr;66048;64;;0
uncore.mca.bank7.instance101.misc;66112;64;;0
uncore.mca.bank7.instance102.ctl;66464;64;;0
uncore.mca.bank7.instance102.status;66528;64;;0
uncore.mca.bank7.instance102.addr;66592;64;;0
uncore.mca.bank7.instance102.misc;66656;64;;0
uncore.mca.bank7.instance103.ctl;67008;64;;0
uncore.mca.bank7.instance103.status;67072;64;;0
uncore.mca.bank7.instance103.addr;67136;64;;0
uncore.mca.bank7.instance103.misc;67200;64;;0
uncore.mca.bank7.instance104.ctl;67552;64;;0
uncore.mca.bank7.instance104.status;67616;64;;0
uncore.mca.bank7.instance104.addr;67680;64;;0
uncore.mca.bank7.instance104.misc;67744;64;;0
uncore.mca.bank7.instance105.ctl;68096;64;;0
uncore.mca.bank7.instance105.status;68160;64;;0
uncore.mca.bank7.instance105.addr;68224;64;;0
uncore.mca.bank7.instance105.misc;68288;64;;0
uncore.mca.bank7.instance106.ctl;68640;64;;0
uncore.mca.bank7.instance106.status;68704;64;;0
uncore.mca.bank7.instance106.addr;68768;64;;0
uncore.mca.bank7.instance106.misc;68832;64;;0
uncore.mca.bank7.instance107.ctl;69184;64;;0
uncore.mca.bank7.instance107.status;69248;64;;0
uncore.mca.bank7.instance107.addr;69312;64;;0
uncore.mca.bank7.instance107.misc;69376;64;;0
uncore.mca.bank7.instance108.ctl;69728;64;;0
uncore.mca.bank7.instance108.status;69792;64;;0
uncore.mca.bank7.instance108.addr;69856;64;;0
uncore.mca.bank7.instance108.misc;69920;64;;0
uncore.mca.bank7.instance109.ctl;70272;64;;0
uncore.mca.bank7.instance109.status;70336;64;;0
uncore.mca.bank7.instance109.addr;70400;64;;0
uncore.mca.bank7.instance109.misc;70464;64;;0
uncore.mca.bank7.instance110.ctl;70816;64;;0
uncore.mca.bank7.instance110.status;70880;64;;0
uncore.mca.bank7.instance110.addr;70944;64;;0
uncore.mca.bank7.instance110.misc;71008;64;;0
uncore.mca.bank7.instance111.ctl;71360;64;;0
uncore.mca.bank7.instance111.status;71424;64;;0
uncore.mca.bank7.instance111.addr;71488;64;;0
uncore.mca.bank7.instance111.misc;71552;64;;0
uncore.mca.bank7.instance112.ctl;71904;64;;0
uncore.mca.bank7.instance112.status;71968;64;;0
uncore.mca.bank7.instance112.addr;72032;64;;0
uncore.mca.bank7.instance112.misc;72096;64;;0
uncore.mca.bank7.instance113.ctl;72448;64;;0
uncore.mca.bank7.instance113.status;72512;64;;0
uncore.mca.bank7.instance113.addr;72576;64;;0
uncore.mca.bank7.instance113.misc;72640;64;;0
uncore.mca.bank7.instance114.ctl;72992;64;;0
uncore.mca.bank7.instance114.status;73056;64;;0
uncore.mca.bank7.instance114.addr;73120;64;;0
uncore.mca.bank7.instance114.misc;73184;64;;0
uncore.mca.bank7.instance115.ctl;73536;64;;0
uncore.mca.bank7.instance115.status;73600;64;;0
uncore.mca.bank7.instance115.addr;73664;64;;0
uncore.mca.bank7.instance115.misc;73728;64;;0
uncore.mca.bank7.instance116.ctl;74080;64;;0
uncore.mca.bank7.instance116.status;74144;64;;0
uncore.mca.bank7.instance116.addr;74208;64;;0
uncore.mca.bank7.instance116.misc;74272;64;;0
uncore.mca.bank7.instance117.ctl;74624;64;;0
uncore.mca.bank7.instance117.status;74688;64;;0
uncore.mca.bank7.instance117.addr;74752;64;;0
uncore.mca.bank7.instance117.misc;74816;64;;0
uncore.mca.bank7.instance118.ctl;75168;64;;0
uncore.mca.bank7.instance118.status;75232;64;;0
uncore.mca.bank7.instance118.addr;75296;64;;0
uncore.mca.bank7.instance118.misc;75360;64;;0
uncore.mca.bank7.instance119.ctl;75712;64;;0
uncore.mca.bank7.instance119.status;75776;64;;0
uncore.mca.bank7.instance119.addr;75840;64;;0
uncore.mca.bank7.instance119.misc;75904;64;;0
